Time (s)	1.000000e+04	dt_sampled - EXTRA_TIME	3.750000e+03
 i	 Vol	 Z	 Uavg	 Vavg	 Wavg	 Urms	 Vrms	 Wrms	 UVmean	 UWmean	 VWmean
61	7.200055e+04	7.687666e+01	6.574936e+00	9.708555e-01	1.193133e-04	2.021937e-01	2.211607e-01	1.354540e-01	-1.158099e-02	-1.098298e-02	3.322493e-03
62	7.189972e+04	7.816975e+01	6.596853e+00	9.631252e-01	-1.222287e-04	2.017434e-01	2.204461e-01	1.311576e-01	-1.221152e-02	-1.055692e-02	3.348700e-03
63	7.189972e+04	7.939858e+01	6.614974e+00	9.540403e-01	9.208395e-05	2.011787e-01	2.193130e-01	1.299717e-01	-1.271258e-02	-1.072946e-02	3.335121e-03
65	1.440000e+05	8.125715e+01	6.643534e+00	9.366693e-01	-7.086565e-09	1.936886e-01	2.119603e-01	1.218013e-01	-1.318356e-02	-1.003340e-02	3.302830e-03
67	1.440000e+05	8.375500e+01	6.690749e+00	9.185286e-01	-2.954770e-05	1.964725e-01	2.135193e-01	1.182805e-01	-1.382799e-02	-9.566995e-03	3.318198e-03
69	1.440000e+05	8.625465e+01	6.737805e+00	8.990747e-01	1.441515e-05	1.970591e-01	2.129757e-01	1.151013e-01	-1.431420e-02	-9.419290e-03	3.313092e-03
71	1.440000e+05	8.875224e+01	6.785700e+00	8.805128e-01	-1.224367e-05	1.961654e-01	2.117168e-01	1.127627e-01	-1.458979e-02	-8.917183e-03	3.304356e-03
73	1.440000e+05	9.125868e+01	6.833439e+00	8.631575e-01	1.382851e-05	1.946964e-01	2.110135e-01	1.109037e-01	-1.496783e-02	-8.636110e-03	3.294663e-03
75	1.440000e+05	9.375607e+01	6.881567e+00	8.447148e-01	-6.861876e-06	1.946816e-01	2.105763e-01	1.093237e-01	-1.572195e-02	-8.194588e-03	3.251657e-03
77	1.440000e+05	9.625478e+01	6.932144e+00	8.250517e-01	2.501938e-06	1.944235e-01	2.096220e-01	1.078863e-01	-1.651553e-02	-7.847474e-03	3.239499e-03
79	1.440000e+05	9.875185e+01	6.982537e+00	8.047990e-01	-4.001748e-06	1.944100e-01	2.094087e-01	1.060024e-01	-1.729452e-02	-7.444592e-03	3.196754e-03
81	1.440000e+05	1.012481e+02	7.032966e+00	7.849028e-01	-7.950701e-06	1.942100e-01	2.084812e-01	1.038389e-01	-1.783155e-02	-7.070727e-03	3.168239e-03
83	1.440000e+05	1.037451e+02	7.084084e+00	7.632692e-01	1.113181e-05	1.927707e-01	2.076618e-01	1.014083e-01	-1.819023e-02	-6.687046e-03	3.080299e-03
85	1.440000e+05	1.062434e+02	7.133947e+00	7.403053e-01	-1.396704e-05	1.924442e-01	2.064895e-01	9.872255e-02	-1.876137e-02	-6.307403e-03	3.007581e-03
87	1.440000e+05	1.087403e+02	7.183542e+00	7.153717e-01	9.578557e-06	1.925984e-01	2.052539e-01	9.563825e-02	-1.928704e-02	-5.897576e-03	2.881908e-03
89	1.440000e+05	1.112446e+02	7.236050e+00	6.878514e-01	-1.684621e-05	1.944790e-01	2.032174e-01	9.257179e-02	-2.026526e-02	-5.495786e-03	2.789291e-03
91	1.440000e+05	1.137413e+02	7.290956e+00	6.595763e-01	1.471661e-05	1.967999e-01	2.002228e-01	8.961546e-02	-2.149364e-02	-5.057714e-03	2.630418e-03
93	1.440000e+05	1.162395e+02	7.347532e+00	6.319357e-01	-1.762625e-05	2.002510e-01	1.965404e-01	8.673441e-02	-2.256958e-02	-4.646793e-03	2.500752e-03
95	1.440000e+05	1.187372e+02	7.405241e+00	6.046371e-01	1.190156e-05	2.043332e-01	1.941169e-01	8.389966e-02	-2.390392e-02	-4.215781e-03	2.320052e-03
97	1.440000e+05	1.212618e+02	7.465219e+00	5.770008e-01	-9.810013e-06	2.078995e-01	1.923043e-01	8.118725e-02	-2.533495e-02	-3.801220e-03	2.143992e-03
99	1.440000e+05	1.237618e+02	7.528507e+00	5.472188e-01	3.939492e-06	2.098336e-01	1.911746e-01	7.872785e-02	-2.687422e-02	-3.377324e-03	1.924616e-03
101	1.440000e+05	1.262551e+02	7.590573e+00	5.147238e-01	-9.649032e-07	2.099495e-01	1.882010e-01	7.647407e-02	-2.774022e-02	-2.966184e-03	1.745287e-03
103	1.440000e+05	1.287570e+02	7.651460e+00	4.825093e-01	4.626929e-06	2.071580e-01	1.832926e-01	7.417700e-02	-2.741260e-02	-2.501709e-03	1.535137e-03
105	1.440000e+05	1.312533e+02	7.709964e+00	4.520437e-01	-4.426150e-06	2.004597e-01	1.770384e-01	7.174180e-02	-2.616364e-02	-2.132328e-03	1.343419e-03
107	1.440000e+05	1.337573e+02	7.764765e+00	4.224156e-01	2.496519e-06	1.878181e-01	1.682278e-01	6.913134e-02	-2.359949e-02	-1.768446e-03	1.111628e-03
109	1.440000e+05	1.362459e+02	7.815274e+00	3.930845e-01	5.252266e-06	1.692849e-01	1.566935e-01	6.653938e-02	-1.974412e-02	-1.474477e-03	9.210089e-04
111	1.440000e+05	1.387519e+02	7.858427e+00	3.649128e-01	-4.784828e-06	1.482622e-01	1.425760e-01	6.383049e-02	-1.534276e-02	-1.188964e-03	7.436982e-04
113	1.440000e+05	1.412593e+02	7.895654e+00	3.387243e-01	1.300889e-05	1.251091e-01	1.269617e-01	6.108778e-02	-1.097146e-02	-9.413214e-04	5.855113e-04
115	1.440000e+05	1.437448e+02	7.927417e+00	3.152747e-01	-4.556507e-06	1.013409e-01	1.105194e-01	5.854466e-02	-7.210021e-03	-7.070870e-04	4.031731e-04
117	1.440000e+05	1.462555e+02	7.952630e+00	2.952746e-01	1.118741e-05	7.946379e-02	9.368704e-02	5.595785e-02	-4.197820e-03	-5.001510e-04	2.620239e-04
119	1.440000e+05	1.487392e+02	7.970366e+00	2.800297e-01	-3.383669e-06	6.095837e-02	7.779861e-02	5.327944e-02	-2.003804e-03	-3.266581e-04	1.288758e-04
121	1.440000e+05	1.512560e+02	7.981295e+00	2.692440e-01	1.083180e-05	4.758940e-02	6.329558e-02	5.051553e-02	-6.421754e-04	-1.980246e-04	2.696291e-05
123	1.440000e+05	1.537382e+02	7.986422e+00	2.631426e-01	-2.319968e-06	4.103785e-02	5.265341e-02	4.775558e-02	-1.633910e-05	-1.223844e-04	-5.170764e-05
125	1.440000e+05	1.562517e+02	7.987453e+00	2.608139e-01	8.520607e-06	3.925260e-02	4.636986e-02	4.497972e-02	1.641623e-04	-8.177337e-05	-9.302253e-05
127	1.440000e+05	1.587321e+02	7.985914e+00	2.613130e-01	-4.852751e-06	3.921068e-02	4.332457e-02	4.237426e-02	1.642175e-04	-6.113879e-05	-1.136567e-04
129	1.440000e+05	1.612682e+02	7.983361e+00	2.634913e-01	5.066650e-06	3.909413e-02	4.176122e-02	4.001996e-02	1.451778e-04	-4.661008e-05	-1.177559e-04
131	1.440000e+05	1.637469e+02	7.980241e+00	2.663010e-01	-3.022309e-06	3.853383e-02	4.080255e-02	3.801254e-02	1.453903e-04	-3.989189e-05	-1.122623e-04
133	1.440000e+05	1.662625e+02	7.977411e+00	2.688389e-01	3.871879e-06	3.785510e-02	4.032581e-02	3.630621e-02	1.725758e-04	-3.513685e-05	-1.021914e-04
135	1.440000e+05	1.687400e+02	7.973727e+00	2.705188e-01	-2.552512e-06	3.723746e-02	4.034207e-02	3.482277e-02	2.239090e-04	-3.247885e-05	-9.174874e-05
137	1.440000e+05	1.712611e+02	7.970185e+00	2.709500e-01	2.593738e-06	3.659700e-02	4.094899e-02	3.345960e-02	2.957962e-04	-2.660628e-05	-8.405549e-05
139	1.440000e+05	1.737372e+02	7.966217e+00	2.698714e-01	-2.620682e-06	3.567799e-02	4.216056e-02	3.216925e-02	3.740791e-04	-2.267162e-05	-7.792914e-05
141	1.440000e+05	1.762554e+02	7.962196e+00	2.669694e-01	2.620747e-06	3.451728e-02	4.396260e-02	3.091787e-02	4.501086e-04	-1.998210e-05	-7.303831e-05
143	1.440000e+05	1.787300e+02	7.957623e+00	2.623110e-01	-2.684777e-06	3.318505e-02	4.583744e-02	2.969950e-02	5.100998e-04	-2.202169e-05	-6.852258e-05
145	1.440000e+05	1.812481e+02	7.952809e+00	2.563887e-01	2.076265e-06	3.196141e-02	4.683512e-02	2.852419e-02	5.434140e-04	-2.226417e-05	-6.394483e-05
147	1.440000e+05	1.837677e+02	7.947660e+00	2.498407e-01	-2.586627e-06	3.111111e-02	4.664106e-02	2.741537e-02	5.446197e-04	-2.173013e-05	-6.011596e-05
149	1.440000e+05	1.862422e+02	7.943052e+00	2.439361e-01	1.893064e-06	3.032895e-02	4.587029e-02	2.641363e-02	5.081882e-04	-2.048969e-05	-5.746318e-05
151	1.440000e+05	1.887628e+02	7.938662e+00	2.392983e-01	-1.205758e-06	2.954929e-02	4.528314e-02	2.555825e-02	4.534622e-04	-2.158634e-05	-5.295987e-05
153	1.440000e+05	1.912396e+02	7.934787e+00	2.358611e-01	1.913264e-06	2.918399e-02	4.539359e-02	2.484548e-02	4.055786e-04	-2.164054e-05	-4.821580e-05
155	1.440000e+05	1.937611e+02	7.930653e+00	2.334339e-01	-1.061673e-06	2.932018e-02	4.612598e-02	2.425618e-02	3.539889e-04	-2.129658e-05	-4.353058e-05
157	1.440000e+05	1.962332e+02	7.926338e+00	2.320732e-01	1.948714e-06	2.943609e-02	4.706886e-02	2.377188e-02	3.044510e-04	-1.792284e-05	-4.011255e-05
159	1.440000e+05	1.987556e+02	7.922557e+00	2.313346e-01	-4.548605e-07	2.939163e-02	4.782217e-02	2.340151e-02	2.901888e-04	-1.425406e-05	-3.862750e-05
161	1.440000e+05	2.012436e+02	7.919638e+00	2.312325e-01	6.470017e-07	2.975177e-02	4.823887e-02	2.314087e-02	3.269030e-04	-1.050884e-05	-3.605364e-05
163	1.440000e+05	2.037671e+02	7.918136e+00	2.318517e-01	-4.325057e-07	3.025429e-02	4.840796e-02	2.300416e-02	3.812242e-04	-1.110648e-05	-3.385904e-05
165	1.440000e+05	2.062371e+02	7.917499e+00	2.331136e-01	-7.961689e-08	3.033396e-02	4.840349e-02	2.300307e-02	4.229918e-04	-1.260803e-05	-3.185247e-05
167	1.440000e+05	2.087611e+02	7.918644e+00	2.350529e-01	4.739709e-07	2.997178e-02	4.834633e-02	2.313334e-02	4.590149e-04	-1.397795e-05	-3.165799e-05
169	1.440000e+05	2.112335e+02	7.920108e+00	2.375317e-01	-4.921848e-07	2.981080e-02	4.824487e-02	2.336961e-02	5.034400e-04	-1.381277e-05	-3.212591e-05
171	1.440000e+05	2.137582e+02	7.923253e+00	2.404197e-01	1.129857e-06	3.094918e-02	4.801814e-02	2.369529e-02	5.460884e-04	-1.254180e-05	-3.432138e-05
173	1.440000e+05	2.162266e+02	7.926586e+00	2.434684e-01	-8.004337e-07	3.281492e-02	4.747581e-02	2.409085e-02	5.604671e-04	-1.099049e-05	-3.603451e-05
175	1.440000e+05	2.187520e+02	7.929760e+00	2.458856e-01	7.177418e-07	3.399154e-02	4.654386e-02	2.452393e-02	5.403449e-04	-9.653658e-06	-3.690268e-05
177	1.440000e+05	2.212776e+02	7.932821e+00	2.471489e-01	-1.257202e-06	3.432039e-02	4.525241e-02	2.494655e-02	4.995533e-04	-7.963460e-06	-3.525240e-05
179	1.440000e+05	2.237445e+02	7.936136e+00	2.471280e-01	1.501230e-06	3.437980e-02	4.383592e-02	2.531316e-02	4.511625e-04	-9.480246e-06	-3.288609e-05
181	1.440000e+05	2.262719e+02	7.939834e+00	2.458297e-01	-1.207317e-06	3.408749e-02	4.252133e-02	2.558863e-02	4.047125e-04	-1.001775e-05	-2.961171e-05
183	1.440000e+05	2.287381e+02	7.943331e+00	2.435483e-01	1.567078e-06	3.339119e-02	4.153380e-02	2.575367e-02	3.557443e-04	-9.371875e-06	-2.699584e-05
185	1.440000e+05	2.312697e+02	7.946421e+00	2.405759e-01	-1.724623e-06	3.218296e-02	4.108560e-02	2.580134e-02	3.173044e-04	-5.049329e-06	-2.536846e-05
187	1.440000e+05	2.337345e+02	7.949129e+00	2.373771e-01	1.747838e-06	3.087809e-02	4.114190e-02	2.574187e-02	3.033825e-04	-2.418359e-06	-2.436949e-05
189	1.440000e+05	2.362637e+02	7.951080e+00	2.344740e-01	-2.259791e-06	2.987952e-02	4.159625e-02	2.559482e-02	3.025002e-04	-1.131662e-06	-2.323214e-05
191	1.440000e+05	2.387309e+02	7.952823e+00	2.322740e-01	1.302478e-06	2.916686e-02	4.226292e-02	2.537161e-02	3.027286e-04	-2.848169e-06	-2.392433e-05
193	1.440000e+05	2.412678e+02	7.955078e+00	2.309536e-01	-2.375986e-06	2.860717e-02	4.314971e-02	2.506214e-02	3.023199e-04	-6.141464e-06	-2.621642e-05
195	1.440000e+05	2.437354e+02	7.957161e+00	2.306050e-01	2.048940e-06	2.811772e-02	4.425734e-02	2.466796e-02	3.050182e-04	-9.164657e-06	-3.065089e-05
197	1.440000e+05	2.462658e+02	7.959000e+00	2.311264e-01	-7.392391e-07	2.775081e-02	4.564431e-02	2.419482e-02	3.141472e-04	-1.165877e-05	-3.550467e-05
199	1.440000e+05	2.487365e+02	7.959990e+00	2.319794e-01	2.168719e-06	2.749706e-02	4.710516e-02	2.366637e-02	3.227248e-04	-1.270463e-05	-4.049273e-05
201	1.440000e+05	2.512528e+02	7.960293e+00	2.327526e-01	-2.324894e-06	2.734457e-02	4.819172e-02	2.311881e-02	3.277723e-04	-1.290743e-05	-4.495575e-05
