Time (s)	9.600000e+03	dt_sampled - EXTRA_TIME	3.600000e+03
 i	 Vol	 Z	 Uavg	 Vavg	 Wavg	 Urms	 Vrms	 Wrms	 UVmean	 UWmean	 VWmean
66	5.938597e+03	8.374989e+01	6.943572e+00	7.752360e-02	-2.118876e-02	1.003615e+00	5.205688e-01	5.085780e-01	5.060718e-02	-2.259926e-01	-4.549113e-03
67	1.380618e+05	8.375011e+01	6.869601e+00	8.107442e-02	-2.728297e-03	9.310480e-01	5.372614e-01	5.142162e-01	1.733835e-02	-1.919151e-01	-2.668361e-03
68	5.938600e+03	8.624986e+01	6.996752e+00	7.298615e-02	-1.260497e-02	9.994017e-01	5.163123e-01	5.062147e-01	4.729316e-02	-2.279494e-01	-3.531545e-03
69	1.380615e+05	8.625041e+01	6.936293e+00	7.900999e-02	3.421223e-03	9.279462e-01	5.326687e-01	5.101913e-01	1.402818e-02	-1.920617e-01	-2.730052e-03
70	5.938610e+03	8.874984e+01	7.050280e+00	6.618254e-02	-1.416312e-02	9.952730e-01	5.166110e-01	5.064290e-01	4.763389e-02	-2.258694e-01	-4.217902e-03
71	1.380614e+05	8.874982e+01	7.003670e+00	7.572480e-02	-1.782473e-03	9.248362e-01	5.299711e-01	5.087754e-01	1.189053e-02	-1.900665e-01	-2.563600e-03
72	5.938598e+03	9.124986e+01	7.106699e+00	5.926546e-02	-5.775914e-03	9.882764e-01	5.178194e-01	5.068335e-01	4.770567e-02	-2.258259e-01	-4.551230e-03
73	1.380614e+05	9.125008e+01	7.072806e+00	7.149436e-02	2.241004e-03	9.213611e-01	5.274186e-01	5.075131e-01	1.181032e-02	-1.894533e-01	-2.623340e-03
74	5.938597e+03	9.374988e+01	7.163483e+00	5.239743e-02	-5.732103e-03	9.802592e-01	5.198193e-01	5.071033e-01	4.434827e-02	-2.237098e-01	-3.212941e-03
75	1.380613e+05	9.375002e+01	7.142153e+00	6.627605e-02	-1.423246e-03	9.167086e-01	5.264523e-01	5.062847e-01	1.214903e-02	-1.883034e-01	-2.705393e-03
76	5.938596e+03	9.624986e+01	7.219682e+00	4.693375e-02	4.621464e-04	9.701257e-01	5.230390e-01	5.078747e-01	4.173651e-02	-2.223646e-01	-2.002506e-03
77	1.380612e+05	9.625031e+01	7.210617e+00	6.098792e-02	1.389640e-03	9.118905e-01	5.261131e-01	5.048311e-01	1.296590e-02	-1.875679e-01	-2.833112e-03
78	5.938598e+03	9.874986e+01	7.275333e+00	4.221464e-02	3.940963e-04	9.602285e-01	5.245321e-01	5.075548e-01	4.021030e-02	-2.193862e-01	-1.208960e-03
79	1.380611e+05	9.874992e+01	7.276475e+00	5.524604e-02	-1.210106e-03	9.067304e-01	5.258411e-01	5.032900e-01	1.399420e-02	-1.866443e-01	-3.144827e-03
80	5.938605e+03	1.012499e+02	7.329114e+00	3.655594e-02	4.372275e-03	9.508041e-01	5.239902e-01	5.061622e-01	3.882240e-02	-2.165190e-01	-8.124424e-04
81	1.380611e+05	1.012500e+02	7.338573e+00	4.883498e-02	8.184166e-04	9.024311e-01	5.245608e-01	5.021604e-01	1.379824e-02	-1.857310e-01	-3.396806e-03
82	5.938598e+03	1.037499e+02	7.382751e+00	3.174406e-02	2.868649e-03	9.398360e-01	5.224997e-01	5.040621e-01	3.560262e-02	-2.135617e-01	-2.138082e-04
83	1.380610e+05	1.037501e+02	7.398813e+00	4.217267e-02	-9.783714e-04	8.966454e-01	5.229595e-01	5.012683e-01	1.320133e-02	-1.846897e-01	-3.836026e-03
84	5.938598e+03	1.062499e+02	7.437517e+00	2.726129e-02	3.611321e-03	9.304187e-01	5.176305e-01	5.025061e-01	3.474614e-02	-2.096571e-01	9.614178e-04
85	1.380610e+05	1.062502e+02	7.457820e+00	3.570127e-02	5.699858e-04	8.904780e-01	5.206890e-01	5.004858e-01	1.463585e-02	-1.834700e-01	-4.123910e-03
86	5.938598e+03	1.087499e+02	7.492788e+00	2.258590e-02	7.733576e-04	9.218900e-01	5.113231e-01	5.013808e-01	3.628326e-02	-2.059795e-01	1.143700e-03
87	1.380611e+05	1.087499e+02	7.516690e+00	3.022644e-02	-6.622359e-04	8.851111e-01	5.178162e-01	4.996842e-01	1.777870e-02	-1.822187e-01	-4.426721e-03
88	5.938598e+03	1.112499e+02	7.548502e+00	1.932281e-02	2.483203e-05	9.142069e-01	5.087277e-01	5.008034e-01	3.774134e-02	-2.022710e-01	5.536275e-04
89	1.380610e+05	1.112504e+02	7.576588e+00	2.576086e-02	5.344908e-04	8.810183e-01	5.157641e-01	4.987743e-01	2.120059e-02	-1.808171e-01	-4.634692e-03
90	5.938598e+03	1.137499e+02	7.605579e+00	1.812712e-02	-2.324334e-03	9.050054e-01	5.072528e-01	5.004914e-01	3.659243e-02	-1.990094e-01	8.447476e-05
91	1.380611e+05	1.137506e+02	7.636178e+00	2.298375e-02	-3.499605e-04	8.765168e-01	5.148290e-01	4.979978e-01	2.328274e-02	-1.793964e-01	-4.905406e-03
92	5.938605e+03	1.162498e+02	7.663267e+00	1.847455e-02	-1.561369e-03	8.965462e-01	5.064054e-01	4.993520e-01	3.545833e-02	-1.952501e-01	-2.245858e-04
93	1.380611e+05	1.162505e+02	7.696544e+00	2.095814e-02	4.460611e-04	8.716540e-01	5.157290e-01	4.974662e-01	2.446652e-02	-1.779279e-01	-5.164777e-03
94	5.938598e+03	1.187499e+02	7.720392e+00	1.780488e-02	-2.357290e-03	8.873102e-01	5.069866e-01	4.986754e-01	3.468332e-02	-1.905888e-01	-6.716698e-04
95	1.380609e+05	1.187510e+02	7.755929e+00	1.933967e-02	-2.463000e-04	8.675253e-01	5.165429e-01	4.975520e-01	2.544480e-02	-1.766254e-01	-5.337806e-03
96	5.938598e+03	1.212500e+02	7.779181e+00	1.745906e-02	-1.244282e-03	8.769447e-01	5.082534e-01	4.987008e-01	3.463826e-02	-1.859814e-01	-1.069708e-04
97	1.380610e+05	1.212506e+02	7.814308e+00	1.996716e-02	3.549022e-04	8.641405e-01	5.173851e-01	4.977864e-01	2.653484e-02	-1.751064e-01	-5.464628e-03
98	5.938598e+03	1.237499e+02	7.836676e+00	2.128413e-02	-8.873198e-04	8.653619e-01	5.091444e-01	4.991626e-01	3.765514e-02	-1.817252e-01	1.273111e-03
99	1.380611e+05	1.237505e+02	7.871045e+00	2.176426e-02	-2.277885e-04	8.607970e-01	5.181622e-01	4.983178e-01	2.760630e-02	-1.735766e-01	-5.558786e-03
100	5.938598e+03	1.262499e+02	7.893357e+00	2.524343e-02	4.444423e-04	8.543121e-01	5.088795e-01	4.981180e-01	3.819273e-02	-1.775827e-01	1.784417e-03
101	1.380611e+05	1.262501e+02	7.926612e+00	2.338627e-02	2.078868e-04	8.569502e-01	5.181934e-01	4.983177e-01	2.821624e-02	-1.717074e-01	-5.691582e-03
102	5.938606e+03	1.287499e+02	7.947680e+00	2.780328e-02	-9.029904e-05	8.445466e-01	5.071030e-01	4.966477e-01	3.662023e-02	-1.737159e-01	1.504430e-03
103	1.380612e+05	1.287501e+02	7.981018e+00	2.426718e-02	-1.933359e-04	8.530248e-01	5.182803e-01	4.978049e-01	2.859289e-02	-1.698181e-01	-5.734800e-03
104	5.938598e+03	1.312498e+02	8.002825e+00	2.902561e-02	4.751500e-04	8.336713e-01	5.049099e-01	4.947728e-01	3.484864e-02	-1.694248e-01	1.401151e-03
105	1.380612e+05	1.312504e+02	8.035512e+00	2.458999e-02	1.427564e-04	8.481506e-01	5.172380e-01	4.964351e-01	2.937553e-02	-1.676285e-01	-5.766469e-03
106	5.938598e+03	1.337499e+02	8.058895e+00	3.088500e-02	-2.352567e-04	8.229553e-01	5.040927e-01	4.934629e-01	3.475408e-02	-1.653941e-01	1.167341e-03
107	1.380613e+05	1.337498e+02	8.090432e+00	2.567649e-02	-1.222612e-04	8.430334e-01	5.153276e-01	4.943441e-01	2.971791e-02	-1.653671e-01	-5.731802e-03
108	5.938597e+03	1.362499e+02	8.113150e+00	2.978308e-02	-1.390459e-03	8.159307e-01	5.011525e-01	4.910629e-01	3.516017e-02	-1.604834e-01	1.205834e-03
109	1.380614e+05	1.362499e+02	8.144277e+00	2.631733e-02	1.738438e-04	8.386523e-01	5.119847e-01	4.917986e-01	2.896465e-02	-1.631488e-01	-5.766182e-03
110	5.938597e+03	1.387499e+02	8.166028e+00	2.653407e-02	-1.949339e-03	8.092718e-01	4.989574e-01	4.885140e-01	3.421146e-02	-1.559604e-01	1.737800e-03
111	1.380614e+05	1.387499e+02	8.197368e+00	2.639369e-02	-1.829733e-05	8.351969e-01	5.091329e-01	4.890002e-01	2.839995e-02	-1.609139e-01	-5.578575e-03
112	5.938597e+03	1.412499e+02	8.219568e+00	2.459413e-02	-2.608217e-03	8.040774e-01	4.985206e-01	4.852029e-01	3.351844e-02	-1.514208e-01	1.794024e-03
113	1.380613e+05	1.412500e+02	8.251213e+00	2.651796e-02	2.063924e-04	8.324386e-01	5.072590e-01	4.861304e-01	2.808009e-02	-1.587956e-01	-5.440939e-03
114	5.938597e+03	1.437499e+02	8.274636e+00	2.168996e-02	-2.885380e-03	7.995532e-01	5.004104e-01	4.816905e-01	3.186838e-02	-1.483136e-01	1.567002e-03
115	1.380614e+05	1.437502e+02	8.306005e+00	2.588579e-02	2.333656e-05	8.292084e-01	5.073532e-01	4.832500e-01	2.649739e-02	-1.565644e-01	-5.134502e-03
116	5.938596e+03	1.462500e+02	8.331501e+00	1.884433e-02	-2.533860e-03	7.937667e-01	5.041611e-01	4.781927e-01	3.097394e-02	-1.457015e-01	1.209077e-03
117	1.380614e+05	1.462500e+02	8.362283e+00	2.455040e-02	1.871574e-04	8.242683e-01	5.093050e-01	4.800499e-01	2.477510e-02	-1.544748e-01	-4.862017e-03
118	5.938596e+03	1.487500e+02	8.389911e+00	1.577507e-02	-1.938251e-03	7.864132e-01	5.074022e-01	4.750295e-01	3.214808e-02	-1.425197e-01	1.124576e-03
119	1.380613e+05	1.487496e+02	8.419309e+00	2.470213e-02	1.613227e-05	8.173208e-01	5.105428e-01	4.769709e-01	2.204193e-02	-1.523152e-01	-4.411806e-03
120	5.938611e+03	1.512500e+02	8.449669e+00	1.303907e-02	-1.656988e-03	7.781307e-01	5.107450e-01	4.731483e-01	3.300619e-02	-1.407850e-01	1.149546e-03
121	1.380614e+05	1.512502e+02	8.478297e+00	2.669246e-02	1.258126e-04	8.081915e-01	5.118719e-01	4.742590e-01	1.932173e-02	-1.502439e-01	-4.135794e-03
122	5.938595e+03	1.537500e+02	8.509254e+00	1.236315e-02	-1.402266e-03	7.684065e-01	5.140889e-01	4.724065e-01	3.160492e-02	-1.389886e-01	1.478157e-03
123	1.380613e+05	1.537493e+02	8.536769e+00	2.913252e-02	1.062344e-05	7.987525e-01	5.128529e-01	4.719301e-01	1.683793e-02	-1.482873e-01	-3.838607e-03
124	5.938597e+03	1.562499e+02	8.569944e+00	1.352000e-02	-2.661561e-03	7.603193e-01	5.147730e-01	4.718384e-01	3.029854e-02	-1.369997e-01	9.907685e-04
125	1.380612e+05	1.562500e+02	8.596643e+00	3.061782e-02	1.491299e-04	7.892884e-01	5.135661e-01	4.697266e-01	1.568478e-02	-1.461947e-01	-3.617771e-03
126	5.938598e+03	1.587499e+02	8.631231e+00	1.436396e-02	-3.900840e-03	7.515501e-01	5.119865e-01	4.713416e-01	2.872459e-02	-1.354847e-01	-3.393065e-04
127	1.380613e+05	1.587489e+02	8.658013e+00	3.092401e-02	1.259080e-04	7.793534e-01	5.135694e-01	4.679743e-01	1.560928e-02	-1.442413e-01	-3.356333e-03
128	5.938598e+03	1.612499e+02	8.694363e+00	1.266119e-02	-4.275635e-03	7.418458e-01	5.067234e-01	4.695408e-01	2.601066e-02	-1.341670e-01	-1.435418e-03
129	1.380613e+05	1.612505e+02	8.720151e+00	3.171935e-02	2.261813e-04	7.699319e-01	5.130439e-01	4.663359e-01	1.454487e-02	-1.421234e-01	-3.188610e-03
130	5.938599e+03	1.637500e+02	8.759066e+00	1.102017e-02	-3.138076e-03	7.304164e-01	5.012449e-01	4.668382e-01	2.260152e-02	-1.334954e-01	-2.331909e-03
131	1.380613e+05	1.637497e+02	8.782904e+00	3.439406e-02	9.752429e-05	7.600313e-01	5.117638e-01	4.652529e-01	1.182416e-02	-1.401660e-01	-2.930152e-03
132	5.938599e+03	1.662499e+02	8.824387e+00	9.512544e-03	-1.904446e-03	7.185419e-01	4.988318e-01	4.638267e-01	2.049105e-02	-1.315077e-01	-2.964179e-03
133	1.380613e+05	1.662500e+02	8.845879e+00	3.853951e-02	9.464717e-05	7.497943e-01	5.110642e-01	4.641761e-01	9.000208e-03	-1.382403e-01	-2.791678e-03
134	5.938599e+03	1.687499e+02	8.888083e+00	7.115510e-03	-1.019207e-03	7.044617e-01	4.985468e-01	4.613310e-01	1.824513e-02	-1.286497e-01	-3.831901e-03
135	1.380613e+05	1.687500e+02	8.910150e+00	4.104889e-02	3.232848e-05	7.383499e-01	5.114483e-01	4.628752e-01	7.259031e-03	-1.364266e-01	-2.739344e-03
136	5.938598e+03	1.712499e+02	8.952108e+00	5.111902e-03	-1.265388e-04	6.879954e-01	5.013159e-01	4.589461e-01	1.712626e-02	-1.259069e-01	-5.047434e-03
137	1.380613e+05	1.712509e+02	8.976469e+00	4.118238e-02	3.823040e-06	7.257963e-01	5.125090e-01	4.611577e-01	7.984947e-03	-1.345829e-01	-2.665868e-03
138	5.938599e+03	1.737498e+02	9.020530e+00	5.424179e-03	-6.290487e-04	6.704741e-01	5.063539e-01	4.571411e-01	1.727493e-02	-1.231095e-01	-5.340342e-03
139	1.380613e+05	1.737503e+02	9.045106e+00	3.957873e-02	3.037126e-05	7.141082e-01	5.133310e-01	4.592125e-01	9.590939e-03	-1.327991e-01	-2.645623e-03
140	5.938598e+03	1.762499e+02	9.095121e+00	8.718868e-03	-2.087981e-03	6.529130e-01	5.084450e-01	4.548781e-01	1.693486e-02	-1.202860e-01	-4.122795e-03
