Time (s)	9.993750e+03	dt_sampled - EXTRA_TIME	3.743750e+03
 i	 Vol	 Z	 Uavg	 Vavg	 Wavg	 Urms	 Vrms	 Wrms	 UVmean	 UWmean	 VWmean
104	5.938598e+03	1.312498e+02	4.777192e+00	1.334162e+00	-7.234736e-04	4.107631e-01	3.567037e-01	2.576755e-01	-3.797570e-02	-3.956936e-02	3.896120e-03
105	1.380612e+05	1.312504e+02	4.777867e+00	1.334362e+00	2.731376e-04	4.109944e-01	3.539268e-01	2.604771e-01	-3.801417e-02	-4.151829e-02	4.199093e-03
106	5.938598e+03	1.337499e+02	4.832460e+00	1.329492e+00	-1.043896e-03	4.077275e-01	3.538071e-01	2.564903e-01	-3.758301e-02	-3.895086e-02	4.422226e-03
107	1.380613e+05	1.337498e+02	4.831647e+00	1.330029e+00	-1.639069e-04	4.088013e-01	3.515430e-01	2.585942e-01	-3.778907e-02	-4.075560e-02	4.535690e-03
108	5.938597e+03	1.362499e+02	4.886257e+00	1.323803e+00	-5.805482e-04	4.057544e-01	3.507099e-01	2.552984e-01	-3.825328e-02	-3.835090e-02	4.686097e-03
109	1.380614e+05	1.362499e+02	4.885301e+00	1.324399e+00	2.011176e-04	4.068091e-01	3.492704e-01	2.566810e-01	-3.847568e-02	-4.002202e-02	4.869143e-03
110	5.938597e+03	1.387499e+02	4.938796e+00	1.317632e+00	-8.811480e-04	4.041872e-01	3.492936e-01	2.542820e-01	-3.987020e-02	-3.784781e-02	4.872583e-03
111	1.380614e+05	1.387499e+02	4.938729e+00	1.317762e+00	-1.214165e-04	4.046971e-01	3.484495e-01	2.545898e-01	-3.978874e-02	-3.923785e-02	5.209409e-03
112	5.938597e+03	1.412499e+02	4.989280e+00	1.310397e+00	-4.409864e-04	4.024821e-01	3.496374e-01	2.529509e-01	-4.009031e-02	-3.750876e-02	4.938124e-03
113	1.380613e+05	1.412500e+02	4.990728e+00	1.310148e+00	1.511717e-04	4.027663e-01	3.481013e-01	2.522106e-01	-4.064283e-02	-3.852329e-02	5.553144e-03
