Time (s)	1.100000e+04	dt_sampled - EXTRA_TIME	5.000000e+03
 i	 Vol	 Z	 Uavg	 Vavg	 Wavg	 Urms	 Vrms	 Wrms	 UVmean	 UWmean	 VWmean
56	7.200620e+04	7.063149e+01	1.666629e+00	1.105782e+00	-1.004053e-04	6.054492e-01	5.275272e-01	4.161980e-01	6.711280e-03	-9.313750e-02	-4.398087e-02
57	7.200611e+04	7.188683e+01	1.694688e+00	1.118999e+00	9.878249e-05	6.044361e-01	5.263634e-01	4.167473e-01	5.437353e-03	-9.296500e-02	-4.343117e-02
58	7.200577e+04	7.313303e+01	1.722956e+00	1.131920e+00	-1.407621e-04	6.033275e-01	5.249068e-01	4.164902e-01	4.077167e-03	-9.257576e-02	-4.276086e-02
59	7.200567e+04	7.438279e+01	1.750471e+00	1.143750e+00	1.197363e-04	6.021355e-01	5.229053e-01	4.165329e-01	2.859056e-03	-9.247945e-02	-4.227679e-02
60	7.200645e+04	7.563119e+01	1.778768e+00	1.155894e+00	-1.512754e-04	6.006849e-01	5.206373e-01	4.147347e-01	1.653269e-03	-9.197403e-02	-4.154716e-02
61	7.200640e+04	7.687972e+01	1.805582e+00	1.166762e+00	1.467343e-05	5.985932e-01	5.182788e-01	4.144260e-01	6.734017e-04	-9.205054e-02	-4.116949e-02
62	7.192341e+04	7.812876e+01	1.833685e+00	1.177982e+00	1.073180e-04	5.957983e-01	5.157066e-01	4.089719e-01	-4.581765e-04	-9.128210e-02	-4.030133e-02
63	7.192336e+04	7.937658e+01	1.858789e+00	1.187090e+00	-8.329226e-04	5.923700e-01	5.130311e-01	4.096167e-01	-1.676084e-03	-9.182432e-02	-4.018800e-02
64	5.938323e+03	8.124992e+01	1.900018e+00	1.194866e+00	3.058432e-03	5.742877e-01	5.013942e-01	3.915358e-01	-2.555772e-03	-8.678807e-02	-3.945687e-02
65	1.380613e+05	8.125021e+01	1.896680e+00	1.199613e+00	2.732941e-03	5.806988e-01	4.994436e-01	3.937923e-01	-2.547923e-03	-9.024621e-02	-3.877419e-02
66	5.938596e+03	8.374989e+01	1.956426e+00	1.215669e+00	-3.230777e-03	5.722357e-01	5.009207e-01	3.895524e-01	-3.142084e-03	-8.672506e-02	-3.868639e-02
67	1.380613e+05	8.374991e+01	1.952768e+00	1.220736e+00	-3.515469e-03	5.784445e-01	4.980615e-01	3.918723e-01	-3.130639e-03	-8.983970e-02	-3.748036e-02
68	5.938596e+03	8.624988e+01	2.012970e+00	1.235620e+00	2.869786e-03	5.699230e-01	5.001903e-01	3.864348e-01	-3.540783e-03	-8.718370e-02	-3.772430e-02
69	1.380611e+05	8.625053e+01	2.009152e+00	1.241367e+00	2.722327e-03	5.750386e-01	4.967716e-01	3.888373e-01	-3.435732e-03	-8.940913e-02	-3.650281e-02
70	5.938604e+03	8.874992e+01	2.068947e+00	1.257507e+00	-2.062801e-03	5.675876e-01	5.000790e-01	3.862860e-01	-3.931328e-03	-8.715744e-02	-3.619889e-02
71	1.380611e+05	8.875024e+01	2.065171e+00	1.261735e+00	-2.228136e-03	5.727566e-01	4.966046e-01	3.882485e-01	-3.483856e-03	-8.875978e-02	-3.532665e-02
72	5.938596e+03	9.124983e+01	2.124862e+00	1.278931e+00	2.166753e-03	5.660437e-01	4.992902e-01	3.853441e-01	-3.596945e-03	-8.631439e-02	-3.449208e-02
73	1.380608e+05	9.125065e+01	2.120715e+00	1.281621e+00	1.790767e-03	5.709947e-01	4.968710e-01	3.874230e-01	-2.600425e-03	-8.814107e-02	-3.416244e-02
74	5.938597e+03	9.374982e+01	2.177937e+00	1.299591e+00	-1.058699e-03	5.656794e-01	4.984537e-01	3.849179e-01	-2.833536e-03	-8.609200e-02	-3.324352e-02
75	1.380609e+05	9.375040e+01	2.175415e+00	1.301289e+00	-1.481688e-03	5.687517e-01	4.965461e-01	3.870813e-01	-2.430869e-03	-8.764657e-02	-3.310290e-02
76	5.938597e+03	9.624988e+01	2.230082e+00	1.320727e+00	1.649439e-03	5.656788e-01	4.970113e-01	3.849055e-01	-1.498994e-03	-8.590899e-02	-3.193647e-02
77	1.380610e+05	9.625001e+01	2.230324e+00	1.321324e+00	1.160331e-03	5.666911e-01	4.946537e-01	3.870538e-01	-3.068829e-03	-8.695761e-02	-3.196311e-02
78	5.938597e+03	9.874988e+01	2.282010e+00	1.342253e+00	-3.005924e-04	5.667062e-01	4.950155e-01	3.851603e-01	-1.440360e-03	-8.626649e-02	-3.080204e-02
79	1.380610e+05	9.875027e+01	2.283749e+00	1.342284e+00	-9.866045e-04	5.661765e-01	4.922678e-01	3.873199e-01	-3.813900e-03	-8.650116e-02	-3.093095e-02
80	5.938604e+03	1.012499e+02	2.331754e+00	1.363679e+00	1.531524e-03	5.670822e-01	4.904316e-01	3.855381e-01	-2.603339e-03	-8.667138e-02	-2.934953e-02
81	1.380610e+05	1.012506e+02	2.334752e+00	1.363954e+00	7.589442e-04	5.653916e-01	4.887763e-01	3.876014e-01	-4.085815e-03	-8.583473e-02	-2.986096e-02
82	5.938597e+03	1.037499e+02	2.380658e+00	1.384847e+00	6.742665e-05	5.672486e-01	4.854316e-01	3.862005e-01	-3.985072e-03	-8.737028e-02	-2.804923e-02
83	1.380610e+05	1.037509e+02	2.384125e+00	1.385645e+00	-6.980581e-04	5.641857e-01	4.846738e-01	3.880189e-01	-4.573766e-03	-8.535420e-02	-2.890209e-02
84	5.938597e+03	1.062499e+02	2.428573e+00	1.406890e+00	1.096414e-03	5.676747e-01	4.809255e-01	3.863064e-01	-4.188334e-03	-8.778267e-02	-2.693418e-02
85	1.380610e+05	1.062515e+02	2.431762e+00	1.406539e+00	5.108347e-04	5.628263e-01	4.813244e-01	3.879609e-01	-4.592178e-03	-8.479212e-02	-2.787794e-02
86	5.938597e+03	1.087498e+02	2.475640e+00	1.427760e+00	1.098710e-04	5.674560e-01	4.771379e-01	3.864614e-01	-3.328259e-03	-8.798782e-02	-2.651912e-02
87	1.380610e+05	1.087514e+02	2.478645e+00	1.427016e+00	-4.849047e-04	5.612537e-01	4.790514e-01	3.875655e-01	-4.237167e-03	-8.432212e-02	-2.687615e-02
88	5.938597e+03	1.112498e+02	2.523805e+00	1.447205e+00	9.012409e-04	5.675740e-01	4.748174e-01	3.862567e-01	-3.101658e-03	-8.770084e-02	-2.619899e-02
89	1.380610e+05	1.112511e+02	2.526114e+00	1.446252e+00	3.591853e-04	5.608941e-01	4.764917e-01	3.864497e-01	-3.754163e-03	-8.376599e-02	-2.585758e-02
