Time (s)	1.000000e+04	dt_sampled - EXTRA_TIME	3.737500e+03
 i	 Vol	 Z	 Uavg	 Vavg	 Wavg	 Urms	 Vrms	 Wrms	 UVmean	 UWmean	 VWmean
52	7.200641e+04	6.562878e+01	1.622257e+00	1.237182e+00	2.249750e-05	5.122585e-01	4.616219e-01	3.684537e-01	3.559315e-02	-7.000404e-02	-3.805217e-02
53	7.200645e+04	6.687804e+01	1.659759e+00	1.256274e+00	-2.808519e-05	5.111558e-01	4.591573e-01	3.682065e-01	3.485549e-02	-6.984481e-02	-3.731874e-02
54	7.200638e+04	6.812241e+01	1.696864e+00	1.274797e+00	8.389809e-06	5.098987e-01	4.565190e-01	3.678060e-01	3.423429e-02	-6.962891e-02	-3.654838e-02
55	7.200641e+04	6.937644e+01	1.733088e+00	1.292630e+00	-1.782567e-05	5.085806e-01	4.540460e-01	3.674129e-01	3.359379e-02	-6.947197e-02	-3.582601e-02
56	7.200620e+04	7.063149e+01	1.768853e+00	1.310012e+00	2.795073e-06	5.068744e-01	4.515593e-01	3.668669e-01	3.279072e-02	-6.923380e-02	-3.504313e-02
57	7.200611e+04	7.188683e+01	1.803563e+00	1.326431e+00	-2.380385e-05	5.048821e-01	4.487965e-01	3.664834e-01	3.176954e-02	-6.909011e-02	-3.436208e-02
58	7.200577e+04	7.313303e+01	1.838464e+00	1.342611e+00	8.923593e-06	5.031773e-01	4.459408e-01	3.655547e-01	3.042206e-02	-6.878527e-02	-3.356140e-02
59	7.200567e+04	7.438279e+01	1.872178e+00	1.357474e+00	-5.076751e-05	5.019633e-01	4.434065e-01	3.648651e-01	2.899264e-02	-6.870732e-02	-3.295059e-02
60	7.200645e+04	7.563119e+01	1.906829e+00	1.372342e+00	5.657359e-05	5.004436e-01	4.409696e-01	3.624562e-01	2.760529e-02	-6.829334e-02	-3.210457e-02
61	7.200640e+04	7.687972e+01	1.939429e+00	1.385275e+00	-2.187605e-04	4.986387e-01	4.384322e-01	3.614857e-01	2.649995e-02	-6.839867e-02	-3.162741e-02
62	7.192341e+04	7.812876e+01	1.973988e+00	1.398769e+00	3.724082e-04	4.962269e-01	4.355181e-01	3.551159e-01	2.519602e-02	-6.771365e-02	-3.061475e-02
63	7.192336e+04	7.937658e+01	2.004231e+00	1.409548e+00	-1.115591e-03	4.935909e-01	4.317817e-01	3.551335e-01	2.410768e-02	-6.833126e-02	-3.047564e-02
64	5.938323e+03	8.124992e+01	2.053675e+00	1.423221e+00	1.643022e-03	4.812579e-01	4.179854e-01	3.349333e-01	2.255565e-02	-6.676802e-02	-2.864432e-02
65	1.380613e+05	8.125021e+01	2.051684e+00	1.424923e+00	3.181630e-03	4.823852e-01	4.145060e-01	3.373480e-01	2.357911e-02	-6.664608e-02	-2.879403e-02
66	5.938596e+03	8.374989e+01	2.120911e+00	1.450151e+00	-5.063498e-03	4.803660e-01	4.138257e-01	3.335076e-01	2.277005e-02	-6.628314e-02	-2.752032e-02
67	1.380613e+05	8.374991e+01	2.120813e+00	1.452230e+00	-3.859445e-03	4.844208e-01	4.119722e-01	3.353591e-01	2.328975e-02	-6.629914e-02	-2.733105e-02
68	5.938596e+03	8.624988e+01	2.189239e+00	1.476861e+00	2.131843e-03	4.795272e-01	4.101455e-01	3.305537e-01	2.231318e-02	-6.613886e-02	-2.613180e-02
69	1.380611e+05	8.625053e+01	2.189905e+00	1.479580e+00	3.122808e-03	4.840960e-01	4.099785e-01	3.322775e-01	2.224736e-02	-6.595986e-02	-2.621986e-02
70	5.938604e+03	8.874992e+01	2.260726e+00	1.504845e+00	-2.892825e-03	4.796970e-01	4.076920e-01	3.303843e-01	2.093680e-02	-6.581838e-02	-2.450489e-02
71	1.380611e+05	8.875024e+01	2.260558e+00	1.507834e+00	-2.526424e-03	4.815657e-01	4.084958e-01	3.320618e-01	2.081463e-02	-6.531174e-02	-2.487352e-02
72	5.938596e+03	9.124983e+01	2.331203e+00	1.531864e+00	2.305275e-03	4.812899e-01	4.057177e-01	3.296022e-01	1.884083e-02	-6.602416e-02	-2.271638e-02
73	1.380608e+05	9.125065e+01	2.329696e+00	1.534400e+00	2.079758e-03	4.792044e-01	4.062907e-01	3.311481e-01	1.864943e-02	-6.474185e-02	-2.361667e-02
74	5.938597e+03	9.374982e+01	2.398818e+00	1.556629e+00	-1.080593e-03	4.833036e-01	4.051033e-01	3.301446e-01	1.574355e-02	-6.585879e-02	-2.125428e-02
75	1.380609e+05	9.375040e+01	2.396952e+00	1.558109e+00	-1.737879e-03	4.782899e-01	4.046278e-01	3.304648e-01	1.517163e-02	-6.410858e-02	-2.243668e-02
76	5.938597e+03	9.624988e+01	2.463416e+00	1.578957e+00	2.236530e-03	4.830113e-01	4.049822e-01	3.300492e-01	1.378853e-02	-6.537198e-02	-2.030872e-02
77	1.380610e+05	9.625001e+01	2.461775e+00	1.579149e+00	1.380258e-03	4.766505e-01	4.036086e-01	3.292412e-01	1.209715e-02	-6.348953e-02	-2.110499e-02
78	5.938597e+03	9.874988e+01	2.527719e+00	1.598791e+00	-4.058002e-04	4.796819e-01	4.048304e-01	3.303766e-01	1.253678e-02	-6.494982e-02	-1.978319e-02
79	1.380610e+05	9.875027e+01	2.525898e+00	1.598309e+00	-1.208510e-03	4.737412e-01	4.039668e-01	3.282438e-01	1.003554e-02	-6.286895e-02	-1.992016e-02
80	5.938604e+03	1.012499e+02	2.591810e+00	1.616794e+00	1.702491e-03	4.747258e-01	4.036349e-01	3.305461e-01	9.660926e-03	-6.432321e-02	-1.909553e-02
81	1.380610e+05	1.012506e+02	2.589409e+00	1.616112e+00	9.417882e-04	4.703793e-01	4.048201e-01	3.271740e-01	7.478192e-03	-6.212773e-02	-1.859320e-02
82	5.938597e+03	1.037499e+02	2.653700e+00	1.632336e+00	-2.426371e-04	4.706594e-01	4.037065e-01	3.307324e-01	5.931740e-03	-6.373509e-02	-1.871116e-02
83	1.380610e+05	1.037509e+02	2.652254e+00	1.631447e+00	-8.381242e-04	4.669331e-01	4.052529e-01	3.264778e-01	4.664056e-03	-6.145744e-02	-1.741772e-02
84	5.938597e+03	1.062499e+02	2.713167e+00	1.646075e+00	1.017511e-03	4.671168e-01	4.028380e-01	3.296434e-01	4.026262e-03	-6.253237e-02	-1.777589e-02
85	1.380610e+05	1.062515e+02	2.714203e+00	1.644625e+00	6.594373e-04	4.642412e-01	4.037588e-01	3.253854e-01	2.961945e-03	-6.075206e-02	-1.613601e-02
86	5.938597e+03	1.087498e+02	2.772877e+00	1.658395e+00	-1.693594e-04	4.628693e-01	4.012972e-01	3.282192e-01	2.227064e-03	-6.135453e-02	-1.665779e-02
87	1.380610e+05	1.087514e+02	2.775690e+00	1.657004e+00	-5.834096e-04	4.615444e-01	4.010659e-01	3.242758e-01	1.076373e-03	-6.009775e-02	-1.498410e-02
88	5.938597e+03	1.112498e+02	2.834909e+00	1.670345e+00	5.020403e-04	4.599860e-01	3.997637e-01	3.253916e-01	-2.043978e-04	-6.050168e-02	-1.538284e-02
89	1.380610e+05	1.112511e+02	2.837651e+00	1.669443e+00	4.736852e-04	4.592461e-01	3.991527e-01	3.224093e-01	-1.511005e-03	-5.932045e-02	-1.380327e-02
90	5.938597e+03	1.137499e+02	2.899131e+00	1.683387e+00	-3.825650e-04	4.579916e-01	3.979229e-01	3.223278e-01	-3.103216e-03	-6.002556e-02	-1.400777e-02
91	1.380611e+05	1.137510e+02	2.900148e+00	1.683102e+00	-4.031657e-04	4.571970e-01	3.976329e-01	3.203600e-01	-4.220221e-03	-5.860381e-02	-1.271336e-02
92	5.938603e+03	1.162499e+02	2.965154e+00	1.695734e+00	2.156250e-04	4.550949e-01	3.979438e-01	3.187948e-01	-5.370944e-03	-5.907004e-02	-1.271977e-02
93	1.380610e+05	1.162507e+02	2.964700e+00	1.696360e+00	3.478723e-04	4.537984e-01	3.980235e-01	3.181278e-01	-6.112634e-03	-5.782185e-02	-1.159335e-02
94	5.938597e+03	1.187499e+02	3.031475e+00	1.708113e+00	-3.806416e-04	4.522656e-01	3.995679e-01	3.159519e-01	-7.660639e-03	-5.817145e-02	-1.150369e-02
95	1.380608e+05	1.187507e+02	3.030227e+00	1.708418e+00	-2.864324e-04	4.490500e-01	3.991638e-01	3.163852e-01	-7.704791e-03	-5.717797e-02	-1.061514e-02
96	5.938597e+03	1.212498e+02	3.098465e+00	1.721387e+00	1.638520e-04	4.484807e-01	4.024120e-01	3.135832e-01	-9.509237e-03	-5.714809e-02	-1.009914e-02
97	1.380609e+05	1.212507e+02	3.096900e+00	1.720385e+00	2.327363e-04	4.443186e-01	4.007647e-01	3.146979e-01	-9.145929e-03	-5.649819e-02	-9.654833e-03
98	5.938597e+03	1.237499e+02	3.168044e+00	1.735183e+00	-4.527979e-05	4.437590e-01	4.029262e-01	3.118095e-01	-1.140592e-02	-5.621210e-02	-8.800769e-03
99	1.380609e+05	1.237505e+02	3.164868e+00	1.733317e+00	-2.025294e-04	4.406471e-01	4.015924e-01	3.129960e-01	-1.053985e-02	-5.585531e-02	-8.722522e-03
100	5.938596e+03	1.262499e+02	3.236372e+00	1.746907e+00	2.882934e-04	4.413697e-01	4.026313e-01	3.097803e-01	-1.356712e-02	-5.561164e-02	-7.843147e-03
101	1.380609e+05	1.262508e+02	3.232611e+00	1.744958e+00	1.603456e-04	4.388897e-01	4.020206e-01	3.108540e-01	-1.248896e-02	-5.519354e-02	-7.831664e-03
102	5.938604e+03	1.287500e+02	3.302709e+00	1.756768e+00	-8.691203e-05	4.397230e-01	4.037888e-01	3.075300e-01	-1.549827e-02	-5.470791e-02	-6.966304e-03
