Time (s)	9.600000e+03	dt_sampled - EXTRA_TIME	3.600000e+03
 i	 Vol	 Z	 Uavg	 Vavg	 Wavg	 Urms	 Vrms	 Wrms	 UVmean	 UWmean	 VWmean
49	7.200613e+04	6.188033e+01	3.699999e+00	-6.866010e-03	-1.256011e-04	1.308548e+00	7.400577e-01	6.638450e-01	5.216821e-03	-3.206538e-01	1.310089e-03
50	7.200618e+04	6.312585e+01	3.764277e+00	-7.364581e-03	5.460457e-05	1.313730e+00	7.365117e-01	6.633399e-01	4.350204e-03	-3.197468e-01	1.278135e-03
51	7.200623e+04	6.437816e+01	3.826900e+00	-7.832814e-03	-3.683041e-05	1.318562e+00	7.326934e-01	6.629671e-01	3.312565e-03	-3.192396e-01	1.257198e-03
52	7.200641e+04	6.562878e+01	3.887775e+00	-8.516011e-03	-3.855256e-05	1.323102e+00	7.285227e-01	6.623897e-01	1.740971e-03	-3.184099e-01	1.203076e-03
53	7.200645e+04	6.687804e+01	3.946953e+00	-9.428356e-03	5.450125e-05	1.327048e+00	7.245349e-01	6.619177e-01	-6.289809e-05	-3.178485e-01	1.198888e-03
54	7.200638e+04	6.812241e+01	4.004827e+00	-1.075345e-02	-1.229826e-04	1.330404e+00	7.213152e-01	6.611452e-01	-1.973919e-03	-3.170280e-01	1.191288e-03
55	7.200641e+04	6.937644e+01	4.061293e+00	-1.202337e-02	1.407507e-04	1.333366e+00	7.185611e-01	6.605725e-01	-4.099067e-03	-3.163892e-01	1.228640e-03
56	7.200620e+04	7.063149e+01	4.116849e+00	-1.312936e-02	-2.226247e-04	1.335826e+00	7.158874e-01	6.596529e-01	-6.355730e-03	-3.155941e-01	1.263099e-03
57	7.200611e+04	7.188683e+01	4.170887e+00	-1.425218e-02	2.426575e-04	1.338044e+00	7.130253e-01	6.591709e-01	-8.394179e-03	-3.150459e-01	1.281637e-03
58	7.200577e+04	7.313303e+01	4.224971e+00	-1.556703e-02	-3.466634e-04	1.339993e+00	7.096491e-01	6.578202e-01	-9.744911e-03	-3.141837e-01	1.277422e-03
