Time (s)	9.600000e+03	dt_sampled - EXTRA_TIME	3.600000e+03
 i	 Vol	 Z	 Uavg	 Vavg	 Wavg	 Urms	 Vrms	 Wrms	 UVmean	 UWmean	 VWmean
70	5.938878e+03	8.874988e+01	5.504777e+00	-4.554290e-02	1.045022e-01	8.762789e-01	5.729784e-01	5.627778e-01	3.106141e-02	-1.741366e-01	1.281642e-03
71	1.380615e+05	8.874944e+01	5.992442e+00	-2.576561e-02	-7.103387e-03	9.852226e-01	5.526131e-01	5.414832e-01	-1.216717e-02	-1.810861e-01	1.607602e-03
72	5.938868e+03	9.124990e+01	5.561011e+00	-4.510435e-02	1.100956e-01	8.750860e-01	5.733646e-01	5.615917e-01	2.712513e-02	-1.755430e-01	9.709877e-04
73	1.380613e+05	9.124996e+01	6.039958e+00	-2.274596e-02	-2.581937e-03	9.789425e-01	5.540857e-01	5.409415e-01	-1.263717e-02	-1.810164e-01	2.043715e-03
74	5.938868e+03	9.374991e+01	5.614534e+00	-4.565573e-02	1.068808e-01	8.752561e-01	5.733500e-01	5.626528e-01	2.320488e-02	-1.768733e-01	2.325851e-03
75	1.380611e+05	9.374995e+01	6.086533e+00	-2.109321e-02	-6.375121e-03	9.722023e-01	5.548760e-01	5.412028e-01	-1.406753e-02	-1.804690e-01	2.479745e-03
76	5.938868e+03	9.624992e+01	5.666549e+00	-4.708195e-02	1.095589e-01	8.747174e-01	5.720040e-01	5.627338e-01	2.155978e-02	-1.765403e-01	4.119511e-03
77	1.380611e+05	9.624971e+01	6.132869e+00	-2.067744e-02	-3.238852e-03	9.656436e-01	5.548780e-01	5.415602e-01	-1.571066e-02	-1.803105e-01	2.559432e-03
78	5.938868e+03	9.874995e+01	5.716839e+00	-4.814397e-02	1.075567e-01	8.721914e-01	5.714947e-01	5.625313e-01	2.096165e-02	-1.752242e-01	5.475743e-03
79	1.380611e+05	9.875003e+01	6.179120e+00	-2.149207e-02	-5.865591e-03	9.587587e-01	5.562928e-01	5.420896e-01	-1.788920e-02	-1.799193e-01	2.848885e-03
80	5.938876e+03	1.012499e+02	5.765437e+00	-5.085060e-02	1.113334e-01	8.703120e-01	5.721738e-01	5.607617e-01	2.215694e-02	-1.726714e-01	4.535341e-03
81	1.380612e+05	1.012499e+02	6.225515e+00	-2.398942e-02	-3.770179e-03	9.513845e-01	5.581013e-01	5.424854e-01	-1.938953e-02	-1.793952e-01	2.979986e-03
82	5.938868e+03	1.037499e+02	5.810398e+00	-5.626022e-02	1.125250e-01	8.685151e-01	5.719042e-01	5.588806e-01	2.223764e-02	-1.695990e-01	2.529648e-03
83	1.380612e+05	1.037502e+02	6.271244e+00	-2.742440e-02	-5.687597e-03	9.433940e-01	5.601405e-01	5.426912e-01	-2.041260e-02	-1.790230e-01	3.297963e-03
84	5.938868e+03	1.062499e+02	5.854406e+00	-6.064890e-02	1.173755e-01	8.642736e-01	5.692800e-01	5.565413e-01	1.957998e-02	-1.658687e-01	8.202845e-04
85	1.380611e+05	1.062500e+02	6.316974e+00	-3.031646e-02	-4.362774e-03	9.346893e-01	5.607250e-01	5.428750e-01	-2.165312e-02	-1.786795e-01	3.470494e-03
