Time (s)	9.993750e+03	dt_sampled - EXTRA_TIME	3.743750e+03
 i	 Vol	 Z	 Uavg	 Vavg	 Wavg	 Urms	 Vrms	 Wrms	 UVmean	 UWmean	 VWmean
88	5.938867e+03	1.112499e+02	3.492031e+00	1.510276e+00	1.177253e-03	4.612353e-01	3.974725e-01	3.101698e-01	-3.511013e-03	-5.906899e-02	-6.838503e-03
89	1.380609e+05	1.112497e+02	3.496065e+00	1.510068e+00	8.180724e-04	4.611178e-01	3.982386e-01	3.092151e-01	-4.204111e-03	-5.822150e-02	-6.273223e-03
90	5.938868e+03	1.137499e+02	3.551455e+00	1.517071e+00	-3.578954e-04	4.599423e-01	3.947473e-01	3.079908e-01	-4.297147e-03	-5.831881e-02	-5.750861e-03
91	1.380609e+05	1.137497e+02	3.554591e+00	1.517888e+00	-7.338508e-04	4.588018e-01	3.956030e-01	3.074837e-01	-4.910565e-03	-5.756319e-02	-5.564300e-03
92	5.938876e+03	1.162499e+02	3.611418e+00	1.523790e+00	8.457695e-04	4.581445e-01	3.924130e-01	3.058414e-01	-6.208423e-03	-5.743627e-02	-4.912683e-03
93	1.380608e+05	1.162498e+02	3.613014e+00	1.524398e+00	6.019981e-04	4.558781e-01	3.933870e-01	3.056377e-01	-6.048818e-03	-5.678266e-02	-4.834733e-03
94	5.938869e+03	1.187499e+02	3.669640e+00	1.530462e+00	-3.536033e-04	4.533121e-01	3.919706e-01	3.037552e-01	-8.403230e-03	-5.695752e-02	-4.266553e-03
95	1.380609e+05	1.187498e+02	3.671053e+00	1.529719e+00	-5.332603e-04	4.512790e-01	3.928509e-01	3.039707e-01	-7.641203e-03	-5.608422e-02	-4.147402e-03
96	5.938871e+03	1.212499e+02	3.726913e+00	1.536401e+00	5.538706e-04	4.463325e-01	3.925841e-01	3.017893e-01	-1.074899e-02	-5.616948e-02	-3.624819e-03
97	1.380610e+05	1.212507e+02	3.728202e+00	1.534363e+00	4.564157e-04	4.458995e-01	3.926239e-01	3.020808e-01	-9.285133e-03	-5.529203e-02	-3.400255e-03
98	5.938872e+03	1.237498e+02	3.784683e+00	1.540273e+00	-2.717466e-04	4.407339e-01	3.928341e-01	3.003586e-01	-1.357667e-02	-5.545000e-02	-2.932531e-03
99	1.380610e+05	1.237505e+02	3.785012e+00	1.537870e+00	-4.054493e-04	4.406981e-01	3.924202e-01	3.005216e-01	-1.110185e-02	-5.455586e-02	-2.753273e-03
100	5.938871e+03	1.262499e+02	3.841275e+00	1.543249e+00	5.491175e-04	4.382704e-01	3.910934e-01	2.991861e-01	-1.521031e-02	-5.476211e-02	-2.007585e-03
101	1.380609e+05	1.262500e+02	3.840929e+00	1.540619e+00	3.244675e-04	4.366715e-01	3.913993e-01	2.989483e-01	-1.250842e-02	-5.376467e-02	-2.105285e-03
102	5.938877e+03	1.287499e+02	3.896674e+00	1.545631e+00	1.204250e-04	4.359538e-01	3.886912e-01	2.977043e-01	-1.632123e-02	-5.392964e-02	-7.970497e-04
103	1.380610e+05	1.287502e+02	3.896264e+00	1.543088e+00	-3.168582e-04	4.336756e-01	3.898278e-01	2.972739e-01	-1.360789e-02	-5.296380e-02	-1.519429e-03
104	5.938870e+03	1.312499e+02	3.952619e+00	1.547116e+00	7.556292e-04	4.331052e-01	3.880877e-01	2.952835e-01	-1.738184e-02	-5.316189e-02	3.275861e-04
105	1.380615e+05	1.312491e+02	3.952015e+00	1.544617e+00	2.388739e-04	4.315883e-01	3.884720e-01	2.951188e-01	-1.531055e-02	-5.216441e-02	-9.259208e-04
106	5.938870e+03	1.337499e+02	4.009655e+00	1.546519e+00	1.485542e-04	4.306531e-01	3.877730e-01	2.926011e-01	-1.878683e-02	-5.233361e-02	1.048373e-03
