Time (s)	9.600000e+03	dt_sampled - EXTRA_TIME	3.600000e+03
 i	 Vol	 Z	 Uavg	 Vavg	 Wavg	 Urms	 Vrms	 Wrms	 UVmean	 UWmean	 VWmean
83	1.380610e+05	1.037501e+02	7.459344e+00	2.139151e-03	9.417345e-04	7.724813e-01	5.264146e-01	5.034314e-01	-8.934159e-03	-1.303542e-01	2.565911e-03
84	5.938598e+03	1.062499e+02	7.587192e+00	3.883992e-02	-3.385990e-02	7.590642e-01	5.147985e-01	4.989735e-01	-5.431169e-02	-1.352230e-01	-5.770574e-04
85	1.380610e+05	1.062502e+02	7.494887e+00	2.997209e-03	2.078393e-03	7.819267e-01	5.261440e-01	5.037209e-01	-7.892985e-03	-1.335811e-01	2.653345e-03
86	5.938598e+03	1.087499e+02	7.615048e+00	4.246566e-02	-3.256300e-02	7.627215e-01	5.169077e-01	5.005031e-01	-5.390593e-02	-1.384647e-01	3.334660e-04
87	1.380611e+05	1.087499e+02	7.531961e+00	3.085858e-03	8.526908e-04	7.922529e-01	5.256093e-01	5.043230e-01	-7.144486e-03	-1.368594e-01	2.575838e-03
88	5.938598e+03	1.112499e+02	7.644012e+00	4.333159e-02	-2.863148e-02	7.681698e-01	5.205132e-01	5.026006e-01	-5.278418e-02	-1.417185e-01	1.175795e-03
89	1.380610e+05	1.112504e+02	7.569865e+00	1.797411e-03	1.690864e-03	8.033240e-01	5.256701e-01	5.051989e-01	-5.301499e-03	-1.400816e-01	2.625715e-03
90	5.938598e+03	1.137499e+02	7.674723e+00	4.557608e-02	-2.722882e-02	7.738824e-01	5.234092e-01	5.047441e-01	-5.184930e-02	-1.449053e-01	1.850871e-03
91	1.380611e+05	1.137506e+02	7.606766e+00	1.623327e-03	7.543050e-04	8.149315e-01	5.258859e-01	5.064842e-01	-2.895035e-03	-1.435452e-01	2.656482e-03
92	5.938605e+03	1.162498e+02	7.708241e+00	5.048614e-02	-2.360525e-02	7.790659e-01	5.253211e-01	5.068425e-01	-4.920646e-02	-1.474009e-01	2.166032e-03
93	1.380611e+05	1.162505e+02	7.644584e+00	3.402498e-03	1.370315e-03	8.276629e-01	5.265979e-01	5.075359e-01	7.281008e-04	-1.467889e-01	2.408629e-03
94	5.938598e+03	1.187499e+02	7.744031e+00	5.654151e-02	-2.222591e-02	7.824072e-01	5.275162e-01	5.082842e-01	-4.479091e-02	-1.497225e-01	2.875498e-03
95	1.380609e+05	1.187510e+02	7.684012e+00	6.274683e-03	6.494331e-04	8.396100e-01	5.276906e-01	5.081206e-01	3.366918e-03	-1.500652e-01	2.002363e-03
96	5.938598e+03	1.212500e+02	7.780818e+00	6.046741e-02	-2.016914e-02	7.864010e-01	5.304136e-01	5.100963e-01	-4.213480e-02	-1.522984e-01	3.793980e-03
97	1.380610e+05	1.212506e+02	7.723985e+00	7.707988e-03	1.150228e-03	8.519312e-01	5.288122e-01	5.084255e-01	5.384784e-03	-1.531264e-01	1.615474e-03
98	5.938598e+03	1.237499e+02	7.820577e+00	6.327837e-02	-1.910499e-02	7.890640e-01	5.346234e-01	5.118054e-01	-4.074220e-02	-1.548011e-01	4.296042e-03
99	1.380611e+05	1.237505e+02	7.764549e+00	7.460408e-03	5.563571e-04	8.629295e-01	5.298611e-01	5.087318e-01	6.804879e-03	-1.560805e-01	1.410309e-03
100	5.938598e+03	1.262499e+02	7.864382e+00	6.401370e-02	-1.621884e-02	7.897927e-01	5.375957e-01	5.126021e-01	-3.833025e-02	-1.573677e-01	5.076719e-03
101	1.380611e+05	1.262501e+02	7.807990e+00	6.543287e-03	9.029967e-04	8.721907e-01	5.301867e-01	5.092435e-01	8.268151e-03	-1.589667e-01	1.187829e-03
102	5.938606e+03	1.287499e+02	7.909771e+00	6.101869e-02	-1.428309e-02	7.904174e-01	5.367404e-01	5.125444e-01	-3.548057e-02	-1.588821e-01	5.214629e-03
103	1.380612e+05	1.287501e+02	7.853743e+00	3.007300e-03	4.426411e-04	8.792736e-01	5.297332e-01	5.093955e-01	1.005082e-02	-1.618052e-01	9.780164e-04
104	5.938598e+03	1.312498e+02	7.953489e+00	5.723787e-02	-1.072002e-02	7.914047e-01	5.336913e-01	5.125387e-01	-3.209547e-02	-1.601735e-01	4.729837e-03
105	1.380612e+05	1.312504e+02	7.899458e+00	-1.136656e-03	6.084442e-04	8.858893e-01	5.293950e-01	5.093583e-01	1.129282e-02	-1.644959e-01	1.007073e-03
106	5.938598e+03	1.337499e+02	7.995536e+00	5.463732e-02	-7.974087e-03	7.925298e-01	5.299391e-01	5.122372e-01	-2.908476e-02	-1.608887e-01	4.346092e-03
107	1.380613e+05	1.337498e+02	7.944635e+00	-3.994204e-03	2.033719e-04	8.916684e-01	5.295841e-01	5.092549e-01	1.152553e-02	-1.668223e-01	8.629595e-04
108	5.938597e+03	1.362499e+02	8.038476e+00	5.335562e-02	-5.239289e-03	7.927988e-01	5.267341e-01	5.114620e-01	-2.501670e-02	-1.614749e-01	4.465966e-03
109	1.380614e+05	1.362499e+02	7.991152e+00	-5.708545e-03	3.324127e-04	8.962491e-01	5.296853e-01	5.090154e-01	1.126110e-02	-1.687780e-01	8.992522e-04
110	5.938597e+03	1.387499e+02	8.081917e+00	5.251402e-02	-3.924578e-03	7.940398e-01	5.264769e-01	5.092444e-01	-2.189861e-02	-1.614347e-01	5.034988e-03
111	1.380614e+05	1.387499e+02	8.037943e+00	-6.820695e-03	7.491701e-05	9.006946e-01	5.290866e-01	5.085680e-01	1.193280e-02	-1.704057e-01	6.818417e-04
112	5.938597e+03	1.412499e+02	8.125409e+00	5.216999e-02	-2.254437e-03	7.946519e-01	5.282446e-01	5.071086e-01	-1.910868e-02	-1.616210e-01	6.553690e-03
113	1.380613e+05	1.412500e+02	8.085617e+00	-7.223507e-03	1.774215e-04	9.037772e-01	5.289198e-01	5.078388e-01	1.311906e-02	-1.716733e-01	6.730564e-04
114	5.938597e+03	1.437499e+02	8.167877e+00	5.199121e-02	-1.118500e-03	7.943549e-01	5.305950e-01	5.050030e-01	-1.439466e-02	-1.613081e-01	7.796649e-03
115	1.380614e+05	1.437502e+02	8.133931e+00	-7.557733e-03	-2.137446e-05	9.047586e-01	5.292765e-01	5.068957e-01	1.525068e-02	-1.728013e-01	4.899560e-04
116	5.938596e+03	1.462500e+02	8.212738e+00	4.794881e-02	8.207934e-04	7.923370e-01	5.340688e-01	5.024371e-01	-8.913307e-03	-1.612740e-01	8.484931e-03
117	1.380614e+05	1.462500e+02	8.183636e+00	-8.994292e-03	3.204812e-05	9.057295e-01	5.303168e-01	5.055707e-01	1.687546e-02	-1.735768e-01	3.397383e-04
118	5.938596e+03	1.487500e+02	8.258934e+00	4.465605e-02	1.860051e-03	7.885015e-01	5.365286e-01	4.994151e-01	-4.687015e-03	-1.607987e-01	8.258675e-03
119	1.380613e+05	1.487496e+02	8.233485e+00	-1.089845e-02	-1.346908e-04	9.059649e-01	5.307932e-01	5.039631e-01	1.815655e-02	-1.742554e-01	3.551144e-04
120	5.938611e+03	1.512500e+02	8.307299e+00	4.375885e-02	2.348538e-03	7.836872e-01	5.369922e-01	4.962183e-01	-3.153336e-03	-1.595253e-01	7.285243e-03
121	1.380614e+05	1.512502e+02	8.284536e+00	-1.410608e-02	-5.304664e-05	9.047375e-01	5.316285e-01	5.024569e-01	1.859702e-02	-1.744886e-01	2.640336e-04
122	5.938595e+03	1.537500e+02	8.356411e+00	4.310335e-02	2.253283e-03	7.813683e-01	5.354203e-01	4.926645e-01	-4.100410e-03	-1.580359e-01	6.823136e-03
123	1.380613e+05	1.537493e+02	8.336513e+00	-1.808555e-02	-1.456192e-04	9.036348e-01	5.319794e-01	5.014272e-01	1.857492e-02	-1.745827e-01	2.621592e-04
124	5.938597e+03	1.562499e+02	8.402097e+00	3.858418e-02	2.094029e-03	7.797552e-01	5.317701e-01	4.893956e-01	-4.828564e-03	-1.562508e-01	6.705731e-03
125	1.380612e+05	1.562500e+02	8.389700e+00	-2.246026e-02	-4.610898e-05	9.025567e-01	5.322535e-01	5.006555e-01	1.901098e-02	-1.742823e-01	1.743289e-04
126	5.938598e+03	1.587499e+02	8.448368e+00	3.122998e-02	1.884860e-03	7.748272e-01	5.271306e-01	4.867364e-01	-4.975108e-03	-1.540878e-01	7.073534e-03
